0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	
0.0	0.3405288736972267	0.33873847995033374	0.3141187065551941	0.2544852102128617	0.21034315614114313	0.19004506866440748	0.17623815753188327	0.16952590198665438	0.1700198466071515	0.15802281569485102	0.15576504624568976	0.15413133945168947	0.14855933697777093	0.14683684311529996	0.14422312922657576	0.14341347995603576	0.13756244201932347	0.13746857652570452	0.1315254445698539	0.12509804982476877	0.12326332007149302	0.11174451997675196	0.09877466058826016	0.09088740099859278	0.08429347188149061	0.089787509933793	0.07262844231184241	0.0659546375079874	0.062019168407757806	0.05812468285090377	0.05925652940951443	0.052222105604995094	0.050893310346059005	0.04745306180810558	0.04025109184644878	0.042960565793685866	0.04650715743853288	0.04032215900555989	0.035538834292523976	0.036480911564906876	0.03652011748430421	0.043082657940800795	0.036107090595656664	0.04263749567126798	0.03356609053188017	0.03952298339970376	0.03555922945868787	0.038862415208287995	0.03578535076871342	0.033898784327488996	0.03633843964412116	0.03131294434244281	0.040574697556277795	0.030944734082239835	0.03036665073237464	0.030763424997401916	0.034975183534360625	0.037430327794760215	0.028839396912503493	0.0319049617360157	0.03316047480345581	0.03242747085987854	0.028299950726541862	0.03222278727726036	0.02877835129985886	0.031528384466870805	0.036150187956826896	0.02946419849757273	0.031006262238058392	0.037443421624180094	
0.1	0.3462682909664606	0.3323259683870996	0.29208541048517916	0.23449618407134418	0.1963968689311295	0.18086174208568737	0.1790654164026087	0.16772368131494314	0.15818119828116572	0.15225563744938983	0.14872527951895279	0.1449411960558236	0.14145486278474526	0.13884564681489914	0.13351351713020962	0.1175648720533579	0.11632607191506765	0.10298389185657054	0.09419335342347776	0.08803256808966643	0.07205785302876358	0.07361366655778068	0.07017663531699621	0.057197009132143095	0.06211686682878675	0.04994762409954623	0.05317817648373577	0.046305827773036025	0.04303491434478988	0.04476457869951087	0.05400882758485589	0.03776960356039239	0.04249060468124614	0.04256251132095497	0.03736395713521646	0.037354666898345684	0.03539117203709501	0.03197465170332982	0.03838040465474928	0.0415543756229163	0.0340932122466895	0.03775878328874047	0.03188072835768368	0.042599729822126675	0.038183580551895975	0.038307496883766896	0.03615921676520066	0.0343660327319814	0.034225504092250024	0.030940678896645805	0.03380009396037804	0.027658260827162943	0.029645293973823705	0.03439009042926266	0.029382596566460282	0.03031093661177761	0.02823196581982568	0.03431522216969089	0.03497129398083265	0.030168998306372923	0.026020290076360777	0.027645259374394205	0.02726170194304617	0.029598663905878862	0.030535855783059365	0.029777599750102586	0.03459380794770439	0.03221869650843993	0.03132036284958573	0.032792470055775305	
0.2	0.34358955070776	0.3318743944656566	0.26506226992240833	0.21298888766168864	0.18705255492543824	0.173820328424473	0.17049028863574806	0.160005576053282	0.16065344035356197	0.15032003192299473	0.14550788348407206	0.14072572501076364	0.13782448436730999	0.13104606559796023	0.12117559599053429	0.11567107592165807	0.11714020939527299	0.1016912482891291	0.08217525536915093	0.07334392021773041	0.0685178762376523	0.0704392276935723	0.05673809380624441	0.057546872897008224	0.05336326275992613	0.04560088537632934	0.04953819315632527	0.047869126439439406	0.041711686152902994	0.04780949554828199	0.048961135736061735	0.037556448001715155	0.03639092934795324	0.04036906500258533	0.04012203446982787	0.0361993129111566	0.040449097986347396	0.03981975016632238	0.037355949319245164	0.04036285839265658	0.04213560785866305	0.029539196866308248	0.03207216895407033	0.03876999199816168	0.042931616533673424	0.030755778607684383	0.03199631765032685	0.036217903883796934	0.030305474121021785	0.037910823973823934	0.031144242542300072	0.0337393781288683	0.03150079878975951	0.02733540858471019	0.026672889896692777	0.03170468707203574	0.037458286211439734	0.040950169920599425	0.030480074062734435	0.03540644767128235	0.037365586602022924	0.03194712725471846	0.036800954841425	0.024480273907787398	0.039975992451859545	0.032333944001183126	0.03711035644442575	0.02817612529673821	0.02702901704016482	0.031091939297004226	
0.3	0.3475549968701917	0.320299703204814	0.23497138275316454	0.19083536744438565	0.18049261306520023	0.16801445567887086	0.1623351108240438	0.1586465032149929	0.15199122506624124	0.14281880187713272	0.13946394745892576	0.1384121422293634	0.1289932129550133	0.12077586154890813	0.11224660042467886	0.10030605190426574	0.08611363702759678	0.08751803909709373	0.06269886854179342	0.06574569074146545	0.058464623077831054	0.0470676183610807	0.05082589878282247	0.049173199351769205	0.06141861381011906	0.04342071121947635	0.04037000769725122	0.051094994096707175	0.03846263378474964	0.048720679106912114	0.04811833935396707	0.03861767907048202	0.03839550663932056	0.04120876849463398	0.04439220065943806	0.03316641578786916	0.0416702517981474	0.040275311513623124	0.040019464849391805	0.04102095834454619	0.0335153556617786	0.03964328718618141	0.036028435917713014	0.04215601909738418	0.036774610366060084	0.03616669071615932	0.043106787763660274	0.03102270209497046	0.03498692561915977	0.046214968269439154	0.03657997843029163	0.0443291762869315	0.03533599129894047	0.036966578029774856	0.04447596020276144	0.041547206314924645	0.04325087390487304	0.0335530036331887	0.035953838970310174	0.03190142316216986	0.041272649788062804	0.03915953755810896	0.03550387781512111	0.03221063523788478	0.030489571821095022	0.03960192448579297	0.03270349919945004	0.03708960720461809	0.04011463513527326	0.03194231230580287	
0.4	0.3430496126067858	0.3007009709807546	0.2210394232311325	0.18845827367352613	0.17744327916562297	0.16401806415131254	0.16316154178285638	0.14700710534533232	0.14722826682398923	0.1324358549417882	0.12288579495563866	0.11627748285251166	0.09904759773031582	0.08835384186935906	0.08250940867736783	0.07407326228632144	0.05837363856328314	0.0570452341115357	0.05285683605209552	0.05898475018463516	0.04951290697506863	0.047312599590668566	0.050962877024553876	0.032768837472829444	0.04447098457090457	0.04322330203020835	0.051046401265575574	0.04032588453517576	0.048974612905125045	0.046009620877847164	0.03724382246530166	0.039693270565941186	0.04081439543450487	0.0398588654213039	0.026534010517878084	0.04529166894846697	0.04030723334082275	0.042741441446262414	0.04501696249338202	0.04766001020338692	0.040641304149992535	0.02898293161256645	0.041755432183884465	0.05070834636130564	0.035144658662668235	0.031833359185452874	0.04773271282701059	0.03835749067481621	0.03242872964283284	0.035308121633317154	0.026383940150864326	0.04047770924553201	0.04283102475282787	0.0472504677409424	0.04681328093385802	0.02947227387811043	0.04919096878588639	0.03187322303773743	0.036409098097518196	0.0410836142748223	0.038280003884265154	0.031938819094947175	0.03188046790711898	0.035413615538484336	0.04090486958374642	0.041677015523224996	0.03197383445370362	0.04346740807404593	0.04032149243010529	0.036396622762880075	
0.5	0.35116030481059934	0.2604287017176217	0.19642959144269395	0.1819417723635149	0.17347329787541785	0.16218280855124712	0.1520341078705684	0.14648531332992196	0.14146661490418025	0.11877511778317294	0.10567409495061658	0.09468414064606631	0.07745244129753985	0.07748199674762245	0.07242185088294746	0.0665696551581515	0.05349302005644228	0.0621350689148437	0.04517415927173873	0.04228788277023744	0.04446341475760707	0.038310910372203716	0.04738959389541295	0.05254263808501238	0.05152439895238459	0.04451623549175248	0.04438477612298383	0.051379270558004085	0.04984994178630293	0.0382610337691754	0.06169258139894795	0.06483821884875961	0.042537933020357	0.031191936245222606	0.04827698061607573	0.04364202845423052	0.044562634659189373	0.04763218872224863	0.04748993971897493	0.04503822507371667	0.03885889230236173	0.03563006442630054	0.03530747332148799	0.02989433764228704	0.03960097031069582	0.0443997516024966	0.03445429469201424	0.046578929611268215	0.047717472219849275	0.03985141285922858	0.04146241594721894	0.04352246112824401	0.043581309825019614	0.042938163656461796	0.04400723426674447	0.03652435956617656	0.041325926840057065	0.033402777324864116	0.03443734363949269	0.03982093606986175	0.0449193217215302	0.04526181328647774	0.040263343035789295	0.03009712338399862	0.034816218281001225	0.04630740658536476	0.03218959411384554	0.0417847167328569	0.027809856600096078	0.04127522630443447	
0.6	0.34625559180711574	0.2213012365551787	0.1816609787319452	0.16546450253076714	0.16787428787731687	0.1474856334245028	0.13356457541046757	0.11181306985923993	0.0939114934247455	0.08879934497435266	0.06999309115762986	0.0748243646981684	0.060926251504950964	0.05547722203692891	0.06603826438844379	0.059758608874649184	0.06233391868636319	0.05144964177466338	0.04413326865646579	0.053078271395985255	0.047377411612711536	0.052631635910325526	0.051116140468651636	0.05622790512918347	0.03762429841039103	0.04397181343457753	0.03907872997922564	0.04718402139065713	0.05250127711574195	0.04210471317974734	0.048727717719836625	0.03592345675469502	0.04180596663116997	0.051789455066344886	0.051000388798056996	0.03966942309297931	0.04774064802737719	0.04201028912309842	0.05243535617254505	0.038071296666723625	0.04156745931470861	0.047242366961516596	0.03705782764222034	0.03752747597785422	0.03975957642492627	0.04637987554331774	0.0464845351214202	0.03798438971229732	0.035093982967764274	0.036419005065134735	0.04053945916877246	0.06258298517200786	0.05490819273821368	0.03782684768661455	0.04313036638948519	0.042525643242261	0.04024522482185657	0.03593451955114736	0.035755107872512217	0.04118526530009425	0.029029846787747313	0.032339156558254846	0.03825036904556111	0.04866194018117789	0.04703413031812359	0.03227405956994257	0.034967574178555644	0.04282187491804728	0.03224548048924547	0.0416235466263602	
0.7	0.3229037706836858	0.2045148207375788	0.17687000518401752	0.16758155915556433	0.14967923811284387	0.14459813025945578	0.11102171790914159	0.08624536681451261	0.07751758496313636	0.07898291874344007	0.0832120444700425	0.05227731626839974	0.060994051451511065	0.06146980693595328	0.045506359788457885	0.06027243425852496	0.08117936080034521	0.0625072238530368	0.06145746606768931	0.06099510612525242	0.061482583602866916	0.061642273825913196	0.06008906036926697	0.06949267585358761	0.0570800397843864	0.05483130013566529	0.04370861867330194	0.05780679646075388	0.04609526213262321	0.07079812376764559	0.04780052651222611	0.04164533216281926	0.05597363039487156	0.04759815044487104	0.036336720356276615	0.0456994344317435	0.05746932777969953	0.06498748575200598	0.0402945019864511	0.04861562803337779	0.03550856148477525	0.04375679792836496	0.04437238996924404	0.0477283660662682	0.033596366169927616	0.03993851842274493	0.051231528065709596	0.058313046635094165	0.046102513659649055	0.036934024240731944	0.04152997984503698	0.05421627686738868	0.04398965202914667	0.050040657259203626	0.030332407825292573	0.041759914639260216	0.04889279659744232	0.03649794071112285	0.0531477733817187	0.03631893051843468	0.03192666066726272	0.03628075941540084	0.036594418183795024	0.030777048698431564	0.03856266847394758	0.0305929010610023	0.06524458216708585	0.05392368848985387	0.03963598635381776	0.06889811397562169	
0.8	0.28545898507161926	0.1976566519991595	0.1674578072063926	0.16440970155712484	0.11167625843189237	0.14329552626958605	0.0743070461159781	0.08646572280608572	0.0719671396897169	0.07983730580696276	0.05278825258625808	0.05700945026346557	0.05316764699346066	0.09203441575337101	0.04741877708608597	0.06288488969391226	0.08927455182304124	0.05745491517982832	0.06626801242204086	0.0824190810696582	0.07291609856202146	0.06390822761290889	0.050185519751157856	0.04859468549952453	0.046483158247553745	0.08278625124045311	0.04854362691916273	0.05185983556303358	0.04873426288636729	0.0513828167077393	0.06547283801605727	0.0409563213139369	0.05522079330674631	0.05055752016487114	0.04091349423106894	0.0751099918656144	0.0755820407413853	0.04877350251470599	0.05969915972111245	0.04664661393976474	0.05844857620032761	0.04066741127297863	0.06582167533097474	0.04303414380160934	0.04226950360699192	0.040124251702402504	0.04797793799605278	0.05000840940032234	0.053574897730247	0.03150835689571615	0.08164460437713342	0.044761777898402744	0.03730373121923807	0.03537212456666532	0.0548002554135622	0.05233003436073409	0.047407881198230334	0.043756813183284615	0.046580465960239445	0.05627036308926733	0.06530935061304625	0.04792175234519573	0.05556355524207663	0.04438589125678431	0.04783028026454866	0.055155422262795	0.03776770250411188	0.027264720835683823	0.059949778153290424	0.04985674540587785	
