0	0	500	1000	1500	2000	2500	3000	3500	4000	4500	
0	0.1362534092977666	0.12458038799242717	0.12304830195044934	0.11222228603774684	0.08751655926795847	0.03811168783624762	0.010323085965732932	0.004998547593566384	0.0031583122532588557	0.002268975884080598	
1	0.1633781907765361	0.12364774980990316	0.11643745856856294	0.09339827854336052	0.07064660685969981	0.018600574962368194	0.006862786830516154	0.00387754873913215	0.0026335572058211287	0.001970679343725968	
2	0.15996877514934557	0.12500077705413049	0.12500497731847754	0.12493817322869265	0.12488515685296092	0.12462669730121934	0.12262969629963685	0.10840397061260715	0.08247589755816268	0.029158425611748924	
3	0.1565848233356547	0.12490135504870725	0.12465415269279302	0.12322506834973827	0.11128344404936327	0.08945575592550081	0.05087757810949473	0.012592405623690852	0.005577144212067098	0.003394061831922162	
4	0.1544587468620214	0.12498418120819768	0.12498725660494936	0.12493749375596089	0.12483776058004777	0.12410501937314225	0.11715015863339136	0.09413985553170144	0.0513912975877369	0.012850139619320036	
5	0.18606415205856064	0.12294195995075154	0.11041129071068598	0.08834306500955554	0.04671829316439584	0.011779110595700014	0.005374168064199121	0.0033108328254930768	0.0023476091749837225	0.0018015426945380134	
6	0.1439078054661089	0.12245414858749232	0.10722813758171236	0.08552395674928352	0.048103149408917516	0.011941076716301142	0.005394053902685137	0.003311942907699405	0.002344920512750445	0.0017981712813780683	
7	0.19205506093603242	0.12357114992225038	0.11449681745103582	0.0873845149012339	0.03428720375508998	0.009757279283973035	0.004851740406562401	0.003098368774676343	0.0022380553411344424	0.0017366053254326789	
8	0.188007232592642	0.12488666046774391	0.12430739459873565	0.1184978660647418	0.0967977011358663	0.067755080827505	0.017602947145417686	0.006717544516460452	0.0038384048543315076	0.0026188475212337906	
9	0.13482132988840584	0.12500813629382124	0.12497033344178216	0.12495639508041945	0.12491227476124221	0.12477272969898234	0.12383781766949979	0.11493820700467525	0.09124688704108139	0.06962654022044687	
10	0.14464710860339053	0.12446739859252469	0.12095606920601797	0.10348486857811089	0.0820889295875967	0.030079082992878044	0.0089238690237675	0.00457318541790108	0.0029658627930557535	0.0021619360720611996	
11	0.15249693821741306	0.12291524712520205	0.11031545461990495	0.08515394932534612	0.032837988650428925	0.009472051863575	0.004759489115465283	0.0030562689870348323	0.0022149032259829397	0.0017223746150127376	
12	0.16559132722444145	0.1226012403103097	0.107774752761982	0.08649253009996627	0.04780634569263241	0.011915522481328183	0.005390159055946258	0.003310631669415073	0.0023441144918305897	0.001797439279312715	
13	0.14000667927571508	0.12444358627290034	0.12214760755758632	0.10776181679723627	0.08270048877783087	0.02947794355838098	0.00887894807068947	0.004571155255134212	0.0029689457578909832	0.0021653745476437163	
14	0.15276858047407693	0.12482622590006755	0.12427625100049085	0.11942902388743998	0.09207239677496248	0.07389572068490358	0.06856561774006477	0.06647417106000802	0.06543964573395053	0.06476847561205022	
15	0.16365145589639085	0.12487918620786405	0.1242799124204087	0.1191673492293345	0.09720544765590454	0.0629264986236913	0.015776210803362712	0.006349899933148853	0.003706442060209625	0.0025550395532277274	
16	0.14006722623606055	0.12272110864238141	0.11014779436288934	0.08608682882970356	0.03604006374815083	0.009964648629633668	0.004894289928066075	0.0031123156201255833	0.0022438384132861264	0.0017393846254689011	
17	0.14161766607215	0.12436017780502764	0.1209237123391198	0.10219994466891578	0.07795953515393689	0.0243225275101207	0.00796856940866835	0.004271575407652788	0.002827029342723658	0.0020838450641165298	
